hair	NN	B-noun.location
salon	NN	I-noun.location
right	RB	O
now	RB	O
..	:	O
smh	UH	O
..	:	O
Friday	NNP	B-noun.time
,	,	O
its	PRP	O
packed	JJ	O
in	IN	O
here	RB	O
RT	RT	O
@neimanMarcus203	USR	O
:	:	O
Where	WRB	O
is	VBZ	B-verb.stative
@ihavesuperpower	USR	O
???	.	O

ok	UH	O
so	RB	O
,	,	O
can	MD	O
someone	NN	B-noun.person
make	VB	B-verb.creation
me	PRP	O
Steelers	NNP	B-noun.artifact
(	(	O
Happy	JJ	O
)	)	O
gifs	NNS	I-noun.artifact
from	IN	O
last	JJ	O
night	NN	B-noun.time
during	IN	O
the	DT	O
game	NN	B-noun.act
?	.	O
-	:	O
I	PRP	O
will	MD	O
love	VB	B-verb.emotion
you	PRP	O
forever	RB	O
...	:	O
http://tumblr.com/xny1gcptdg	URL	O

the	DT	O
last	JJ	O
group	NN	B-noun.group
dalam	VB	O
lab	NN	O
,	,	O
for	IN	O
the	DT	O
first	JJ	O
time	NN	B-noun.event

@alealshinn	USR	O
@BambingBling	USR	O
~~~	:	O
@sunchips	USR	O
this	DT	O
is	VBZ	B-verb.stative
the	DT	O
second	JJ	O
time	NN	B-noun.event
they	PRP	O
have	VBP	O
messed	VBD	B-verb.cognition
up	RP	O
....	:	O
about	IN	O
to	TO	O
give	VB	B-verb.cognition
up	RP	O
on	IN	O
them	PRP	O

Next	JJ	O
time	NN	B-noun.event
:	:	O
cocktails	NNS	B-noun.food
.	.	O
Yes	UH	O
.	.	O
Need	VBP	B-verb.consumption
to	TO	O
get	VB	B-verb.change
tolerance	NN	B-noun.attribute
up	RP	O
again	RB	O
.	.	O
I	PRP	O
have	VBP	B-verb.possession
none	NN	B-noun.attribute
.	.	O
(	(	O
hills	NNP	B-noun.location
-	:	O
on	IN	O
own	JJ	O
-	:	O
tomorrow	NN	B-noun.time
...	:	O
'll	MD	O
be	VB	B-verb.stative
interesting	JJ	O
.	.	O
)	)	O

ugh	UH	O
so	UH	O
this	DT	O
chick	NN	B-noun.person
onFB	NNP	B-noun.location
jus	RB	O
wrote	VBD	B-verb.communication
this	DT	O
long	JJ	O
status	NN	B-noun.communication
cussin	VBG	B-verb.communication
me	PRP	O
out	RP	O
,	,	O
but	CC	O
im	PRP	O
not	RB	O
even	RB	O
gonna	VBG	O
stoop	VB	B-verb.motion
to	TO	O
her	PRP$	O
leve	NN	B-noun.location
but	CC	O
i	PRP	O
wanna	VBP	O
bomb	VB	B-verb.social
her	PRP$	O
ass	NN	B-noun.body
out	RP	O
so	RB	O
bad	JJ	O

Awesome	JJ	O
tennis	NN	B-noun.act
practice	NN	I-noun.act
today~	NN	B-noun.time
So	RB	O
happy	JJ	O
to	TO	O
play	VB	B-verb.motion
again	NN	O
:)	UH	O

Please	VB	O
join	VB	B-verb.social
us	PRP	O
Wed	NNP	B-noun.time
@	IN	O
7pm	CD	O
in	IN	O
the	DT	O
CPR	NNP	B-noun.location
for	IN	O
Paul	NNP	B-noun.person
Levit'z	NNP	I-noun.person
lecture	NN	B-noun.communication
:	:	O
"	''	O
75	CD	O
Years	NNS	B-noun.quantity
of	IN	O
DC	NNP	B-noun.communication
Comics	NNP	I-noun.communication
:	:	O
Art	NN	B-noun.cognition
of	IN	O
Modern	JJ	O
Mythmaking	NN	B-noun.act
."	.	O

I	PRP	O
need	VBP	B-verb.stative
to	TO	O
go	VB	B-verb.motion
get	VB	B-verb.possession
some	DT	O
music	NN	B-noun.communication
mixed	VBN	B-verb.change
down	RP	O
today	NN	B-noun.time

RT	RT	O
@jakeandamir	USR	O
:	:	O
THIS	DT	O
TWEET	NN	B-noun.communication
IS	VBZ	B-verb.stative
FOR	IN	O
MY	PRP$	O
EYES	NNS	B-noun.body
ONLY	RB	O
!	.	O
PLEASE	VB	O
STOP	VB	B-verb.change
READING	VBG	B-verb.communication
!	.	O
Hey	UH	O
Amir	NNP	B-noun.person
,	,	O
in	IN	O
case	NN	B-noun.cognition
you	PRP	O
ever	RB	O
forget	VBP	B-verb.cognition
,	,	O
your	PRP$	O
PIN	NN	B-noun.communication
#	NN	I-noun.communication
is	VBZ	B-verb.stative
3919	CD	O
.	.	O
YOU	PRP	O
MAY	MD	O
ALL	DT	O
BEG	VB	B-verb.social

Columbus	NNP	B-noun.location
,	,	O
GA	NNP	B-noun.location
:	:	O
@TimmNintey146	USR	O
and	CC	O
'll	MD	O
be	VB	O
mixing	VBG	B-verb.change
an	DT	O
80	CD	O
's	POS	O
and	CC	O
other	JJ	O
throwbacks	NNS	O
dance	NN	B-noun.event
party	NN	I-noun.event
tonight	NN	B-noun.time
at	IN	O
eighty-five	JJ	O
.	.	O
Come	VB	B-verb.motion
kickit	VB	B-verb.motion
!	.	O

RT	RT	O
@politicalwind	USR	O
:	:	O
Congress	NNP	B-noun.group
punts	NNS	B-verb.cognition
tough	JJ	O
choice	NN	B-noun.act
until	IN	O
after	IN	O
election	NN	B-noun.act
http://bit.ly/aEi59e	URL	O
#oreillyfactor	HT	O

@defpenradio	USR	O
@boomkack	USR	O
@ladygaga	USR	O
We	PRP	O
've	VBP	O
beeb	VBN	O
waiting	VBG	B-verb.stative
enthusiastically	RB	O
for	IN	O
half	JJ	O
a	DT	O
year	NN	B-noun.time
.	.	O
I	PRP	O
think	VBP	B-verb.cognition
its	PRP	O
about	IN	O
time	NN	B-noun.time
.	.	O
We	PRP	O
're	VBP	O
dying	VBG	B-verb.change
.	.	O
#BornThisWay	HT	O

I	PRP	O
know	VBP	B-verb.cognition
Deena	NNP	B-noun.person
watched	VBD	B-verb.perception
this	DT	O
show	NN	B-noun.act
,	,	O
now	RB	O
shes	PRP	O
trying	VBG	B-verb.social
to	TO	O
get	VB	B-verb.social
with	IN	O
Vinny	NNP	B-noun.person
after	IN	O
Snooki	NNP	B-noun.person
been	VBN	B-verb.social
with	IN	O
him	PRP	O
?	.	O

I	PRP	O
was	VBD	B-verb.stative
15	CD	O
minutes	NNS	B-noun.time
late	JJ	O
yesterday	NN	B-noun.time
so	IN	O
I	PRP	O
left	VBD	B-verb.motion
20	CD	O
min	NN	B-noun.time
earlier	RBR	O
today	NN	B-noun.time
.	.	O
I	PRP	O
will	MD	B-verb.communication
be	VB	B-verb.stative
20	CD	O
minutes	NNS	B-noun.time
late	JJ	O
today	NN	B-noun.time
.	.	O
#lifeispointless	HT	B-noun.feeling

@sweet_clockwork	USR	O
lmao	UH	O
!	.	O
okay	UH	O
then	IN	O
:o	UH	O
)	)	O
im	PRP	O
baking	VBG	B-verb.creation
it	PRP	O
tonight	NN	B-noun.time
,	,	O
so	IN	O
'll	MD	O
hit	VB	B-verb.social
you	PRP	O
up	RP	O
tomorrow	NN	B-noun.time
and	CC	O
see	VB	B-verb.social
about	IN	O
getting	VBG	B-verb.possession
you	PRP	O
some	DT	O
yummies	NNS	B-noun.food
!!	.	O
&lt;	UH	O
3	UH	O

....	:	O
today	NN	B-noun.time
is	VBZ	B-verb.stative
better	RBR	O
than	IN	O
yesterday	NN	B-noun.time
,	,	O
but	CC	O
I	PRP	O
hope	VBP	B-verb.emotion
tomorrow	NN	B-noun.time
is	VBZ	B-verb.stative
better	RBR	O
than	IN	O
today	NN	B-noun.time
,	,	O
because	IN	O
today	NN	B-noun.time
still	RB	O
somewhat	RB	O
-	:	O
SUCKS	VBZ	B-verb.stative
.	.	O

RT	RT	O
@SudsReport	USR	O
:	:	O
Scrubs	NNP	B-noun.group
fans	NNS	I-noun.group
are	VBP	B-verb.stative
on	IN	O
fire	NN	B-noun.attribute
!	.	O
Our	PRP$	O
tvguide.ca/soaps	NNP	B-noun.artifact
poll	NN	I-noun.artifact
is	VBZ	B-verb.stative
fiery	JJ	O
tonight	NN	B-noun.time
.	.	O
Do	VB	B-verb.social
n't	RB	O
f*ck	VB	B-verb.social
with	IN	O
Scrubs	NNP	B-noun.artifact
,	,	O
Liason	NNP	B-noun.artifact
,	,	O
Carbo	NNP	B-noun.artifact
,	,	O
Bope	NNP	B-noun.artifact
,	,	O
Venice	NNP	B-noun.artifact
...	:	O

RT	RT	O
@twitter	USR	O
:	:	O
#AskEv	HT	B-noun.person
your	PRP$	O
big	JJ	O
questions	NNS	B-noun.communication
about	IN	O
the	DT	O
new	JJ	O
Twitter	URL	O
.	.	O
com	URL	O
today	NN	B-noun.time
at	IN	O
1pm	CD	O
PST	NNP	B-noun.time
.	.	O
'll	MD	O
be	VB	B-verb.stative
responding	VBG	B-verb.communication
from	IN	O
his	PRP$	O
own	JJ	O
account	NN	B-noun.artifact
(@ev)	USR	O
.	.	O
Make	VB	B-verb.social
...	:	O

nightmare	NN	B-noun.cognition
before	IN	O
christmas	NNP	B-noun.time
!!!	.	O

the	DT	O
tears	NNS	B-noun.body
may	MD	O
have	VB	O
been	VBN	B-verb.stative
and	CC	O
gone	VBN	B-verb.motion
,	,	O
but	CC	O
the	DT	O
feeling	NN	B-noun.feeling
still	RB	O
stay	VB	B-verb.change
the	DT	O
same	JJ	O
.	.	O

RT	RT	O
@Daigetsbusi	USR	O
:	:	O
After	IN	O
@Rob_Manuchi	USR	O
Bday	NN	B-noun.event
Bash	NN	I-noun.event
I	PRP	O
'm	VBP	B-verb.stative
not	RB	O
doing	VBG	B-verb.social
nothing	NN	B-noun.quantity
Else	RB	O
if	IN	O
its	PRP	O
local	JJ	O
...	:	O
Nope	UH	O

fckn	JJ	O
emily	NNP	B-noun.person
rodriguez	NNP	I-noun.person
did	VBD	O
n't	RB	O
bring	VB	B-verb.motion
my	PRP$	O
cookies	NNS	B-noun.food
today	NN	B-noun.time
!!	.	O
lil	JJ	O
brat	NN	B-noun.person
.	.	O

On	IN	O
Thanksgiving	NNP	B-noun.time
after	IN	O
you	PRP	O
done	VBN	B-verb.stative
eating	VBG	B-verb.consumption
its	PRP	O
#TimeToGetOut	HT	B-noun.time
unless	IN	O
you	PRP	O
wanna	VBP	O
help	VB	B-verb.social
with	IN	O
the	DT	O
dishes	NNS	B-noun.act

Awesome	JJ	O
performance	NN	B-noun.communication
by	IN	O
The	NNP	B-noun.communication
Wanted	NNP	I-noun.communication
tonight	NN	B-noun.time
...	:	O
HA	UH	O
!	.	O
@wl_wl_wl	USR	O
@I_am_Ben_D	USR	O

Everything	NN	B-noun.group
shouldber	VB	O
cleared	VBN	B-verb.change
up	RP	O
by	IN	O
the	DT	O
week	NN	B-noun.time
end	NN	I-noun.time
.	.	O

No	DT	O
bike	NN	B-noun.artifact
t'day	NN	B-noun.time
:(	UH	O

No	UH	O
.	.	O
The	DT	O
Pope	NNP	B-noun.person
asked	VBD	B-verb.communication
me	PRP	O
to	TO	O
stay	VB	B-verb.motion
after	IN	O
class	NN	B-noun.time
.	.	O
#moviedialoguewithpopesubstitute	HT	O

Power	NN	B-noun.act
nap	NN	I-noun.act
.	.	O
I	PRP	O
need	VBP	B-verb.stative
it	PRP	O
.	.	O
Its	PRP	O
been	VBN	B-verb.stative
a	DT	O
stressful	JJ	O
week	NN	B-noun.time
.	.	O
I	PRP	O
'm	VBP	B-verb.stative
excited	VBD	B-verb.emotion
for	IN	O
xmas	NNP	B-noun.event
,	,	O
haha	UH	O
.	.	O
Goodnight	UH	O
.	.	O
:)	UH	O

Hit	VBP	B-verb.contact
word	NN	O
count	NN	O
!	.	O
Woo-hoo	UH	O
!	.	O
*throwing	VBG	B-verb.contact
confetti*	NN	B-noun.artifact
Now	RB	O
I	PRP	O
can	MD	B-verb.change
goof	VB	B-verb.social
off	RP	O
tonight	NN	B-noun.time
and	CC	O
read	VB	B-verb.cognition
.	.	O
*happy	JJ	O
writer	NN	B-noun.person
dance*	NN	B-noun.act
#amwriting	HT	O
#havewritten-yay	HT	O
!	.	O

Today	NN	B-noun.time
was	VBD	B-verb.stative
awesome	JJ	O
,	,	O
I	PRP	O
finally	RB	O
get	VBP	B-verb.possession
to	TO	O
relax	VB	B-verb.change
:)	UH	O

so	RB	O
far	RB	O
this	DT	O
week	NN	B-noun.time
ive	PRP	O
realised	VBN	B-verb.cognition
what	WP	O
i	PRP	O
believe	VBP	B-verb.cognition
,	,	O
picked	VBD	B-verb.contact
up	RP	O
my	PRP$	O
guitar	NN	B-noun.artifact
,	,	O
started	VBD	B-verb.change
writing	VBG	B-verb.creation
and	CC	O
sketching	VBG	B-verb.creation
again	RB	O
...	:	O
things	NNS	B-noun.Tops
are	VBP	O
beginning	VBG	B-verb.change
to	TO	O
look	VB	B-verb.perception
up	RP	O

@Team_Panic	USR	O
omg	UH	O
,	,	O
i	PRP	O
wish	VBP	B-verb.emotion
i	PRP	O
got	VBN	O
paid	VBN	B-verb.possession
to	TO	O
freak	VB	B-verb.emotion
people	NNS	B-noun.group
out	RP	O
.	.	O
it	PRP	O
's	VBZ	B-verb.stative
so	RB	O
funny	JJ	O
when	WRB	O
they	PRP	O
think	VBP	B-verb.cognition
you'r	PRP	O
serious	JJ	O
.	.	O
noobs	NNS	B-noun.person
.	.	O

MALDIVES	NNP	B-noun.location
http://t.co/UdssrZv	URL	O
Years	NNS	B-noun.time
of	IN	O
hard	JJ	O
work	NN	B-noun.act
are	VBP	B-verb.stative
starting	VBG	B-verb.change
to	TO	O
pay	VB	B-verb.possession
off	RP	O
with	IN	O
the	DT	O
team	NN	B-noun.group
winning	VBG	B-verb.competition
.	.	O
Next	JJ	O
few	JJ	O
years	NNS	B-noun.time
are	VBP	B-verb.stative
critical	JJ	O
to	TO	O
development	NN	B-noun.process
.	.	O

tomorrow	NN	B-noun.time
no	DT	O
school	NN	B-noun.time
for	IN	O
me	PRP	O
but	CC	O
I	PRP	O
'm	VBP	B-verb.stative
so	RB	O
anxious	JJ	O
beacuse	IN	O
of	IN	O
tomorrow	NN	B-noun.time
omg	UH	O
:/	UH	O

I	PRP	O
'm	VBP	B-verb.stative
at	IN	O
Roll	NNP	B-noun.location
And	NNP	I-noun.location
Go	NNP	I-noun.location
Quality	NNP	I-noun.location
Kitchen	NNP	I-noun.location
(	(	O
8th	NNP	B-noun.location
Ave	NNP	I-noun.location
,	,	O
W	NNP	I-noun.location
38th	NNP	I-noun.location
St	NNP	I-noun.location
,	,	O
New	NNP	I-noun.location
York	NNP	I-noun.location
)	)	O
http://4sq.com/e1rqnP	URL	O

"	''	O
before	IN	O
we	PRP	O
start	VBP	B-verb.change
,	,	O
how	WRB	O
old	JJ	O
are	VBP	B-verb.stative
you	PRP	O
?	.	O
HER	PRP	O
:	:	O
I	PRP	O
'm	VBP	B-verb.stative
15	CD	O
..	:	O
old	JJ	O
enough	RB	O
!........	:	O
#FindTheNearestExit	HT	O

SCORES	NNS	B-noun.quantity
WEEK	NN	B-noun.time
#4	HT	O
http://bit.ly/cDuurY	URL	O

Pope	NNP	B-noun.person
says	VBZ	B-verb.communication
religion	NN	B-noun.cognition
'	''	O
marginalized':	VBN	O
That	WDT	O
's	VBZ	B-verb.stative
why	WRB	O
he	PRP	O
ca	MD	O
n't	RB	O
get	VB	B-verb.possession
a	DT	O
headline	NN	B-noun.communication
printed	VBN	B-verb.creation
anywhere	RB	O
,	,	O
because	IN	O
religion	NN	B-noun.cognition
is	VBZ	B-verb.stative
so	RB	O
mar	JJ	O
...	:	O
http://bit.ly/cBvt1u	URL	O

Shower	NN	B-noun.event
time	NN	I-noun.event
the	DT	O
flyin	NNP	B-noun.person
pilot	NNP	I-noun.person
I	PRP	O
was	VBD	B-verb.stative
at	IN	O
last	JJ	O
night	NN	B-noun.time
did	VBD	O
n't	RB	O
have	VB	B-verb.possession
no	DT	O
hot	JJ	O
water	NN	B-noun.substance
uggghh	UH	O

@ShelAndPushPlay	USR	O
Yeah	UH	O
man	UH	O
,	,	O
u	PRP	O
got	VBD	B-verb.cognition
it	PRP	O
.	.	O
It	PRP	O
's	VBZ	B-verb.stative
only	RB	O
a	DT	O
matter	NN	B-noun.cognition
of	IN	O
time	NN	B-noun.time
.	.	O

Was	VBD	B-verb.stative
hard	JJ	O
work	NN	B-noun.act
going	VBG	B-verb.social
to	TO	O
the	DT	O
gym	NN	B-noun.artifact
on	IN	O
my	PRP$	O
own	JJ	O
tonight	NN	B-noun.time
but	CC	O
managed	VBD	B-verb.social
a	DT	O
30	CD	O
min	NN	B-noun.time
run	NN	B-noun.act
and	CC	O
plenty	RB	O
of	IN	O
weights	NNS	B-noun.act
.	.	O
Catching	VBG	B-verb.cognition
up	RP	O
on	IN	O
ufc	NNP	B-noun.communication
now	RB	O

PREACH	VB	B-verb.communication
!!	.	O
RT	RT	O
@DJRyan1der	USR	O
:	:	O
These	DT	O
ppl	NNS	B-noun.group
do	VBP	O
n't	RB	O
understand	VB	B-verb.cognition
its	PRP$	O
Monday	NNP	B-noun.time
and	CC	O
I	PRP	O
'm	VBP	O
not	RB	O
in	IN	O
da	DT	O
mood	NN	B-noun.state
to	TO	O
deal	VB	B-verb.communication
wit	IN	O
their	PRP$	O
bullshit	NN	B-noun.communication
!!	.	O
Fukk	VB	O
outta	IN	O
here	RB	O
!!!	.	O

Every	DT	O
year	NN	B-noun.time
,	,	O
i	PRP	O
realize	VBP	B-verb.cognition
how	WRB	O
lame	JJ	O
i	PRP	O
was	VBD	B-verb.stative
last	JJ	O
year	NN	B-noun.time
.	.	O

hates	VBZ	B-verb.emotion
it	PRP	O
when	WRB	O
people	NNS	B-noun.group
untag	VBP	B-verb.communication
there	PRP$	O
selfs	PRP	O
from	IN	O
pictures	NNS	B-noun.artifact
that	IN	O
no	DT	O
ones	NN	B-noun.person
even	RB	O
going	VBG	O
to	TO	O
look	VB	B-verb.perception
at	IN	O
!	.	O
-	UH	O
.	UH	O
-	UH	O
@_Rhiann	USR	O

@ashhleybrookee	USR	O
it	PRP	O
may	MD	O
be	VB	B-verb.stative
nasty	JJ	O
but	CC	O
...	:	O
it	PRP	O
works	VBZ	B-verb.stative
.	.	O

@DORSEY33	USR	O
lol	UH	O
aw	UH	O
.	.	O
i	PRP	O
thought	VBD	B-verb.cognition
u	PRP	O
was	VBD	B-verb.stative
talkin	VBG	B-verb.communication
bout	IN	O
another	DT	O
time	NN	B-noun.event
.	.	O
nd	CC	O
i	PRP	O
dnt	VBP	O
see	VB	B-verb.perception
u	PRP	O
either	RB	O
!	.	O

@KFSH	USR	O
totally	UH	O
!	.	O
I	PRP	O
can	MD	B-verb.change
go	VB	B-verb.motion
a	DT	O
week	NN	B-noun.time
w/o	IN	O
tv	NN	B-noun.communication
,	,	O
phones	NNS	B-noun.communication
or	CC	O
a	DT	O
computer	NN	B-noun.communication
.	.	O
I	PRP	O
get	VBP	B-verb.possession
some	DT	O
time	NN	B-noun.time
to	TO	O
myself	PRP	O
and	CC	O
God	NNP	B-noun.person
.	.	O
Brings	VBZ	B-verb.motion
peace	NN	B-noun.state
into	IN	O
my	PRP$	O
life	NN	B-noun.state
.	.	O

@ExOtiCly_ErOtiC	USR	O
let	VB	B-verb.communication
me	PRP	O
know	VBP	B-verb.cognition
.	.	O
is	VBZ	B-verb.stative
it	PRP	O
goin	VBG	B-verb.change
off	RP	O
at	IN	O
liquids	NNP	B-noun.location
tomorrow	NN	B-noun.time
i	PRP	O
might	MD	O
go	VB	B-verb.motion
???	.	O

No	DT	O
School	NN	B-noun.artifact
today	NN	B-noun.time
.	.	O
HELL	UH	O
YEAH	UH	O
http://tumblr.com/xt21gcptqr	URL	O

@SoccerByIves	USR	O
Let	VB	B-verb.social
's	PRP	O
hope	VBP	B-verb.emotion
the	DT	O
Serie	NNP	B-noun.group
A	NNP	I-noun.group
continues	VBZ	B-verb.stative
to	TO	O
be	VB	B-verb.stative
on	IN	O
the	DT	O
tv	NN	B-noun.communication
schedule	NN	I-noun.communication
next	JJ	O
week	NN	B-noun.time
.	.	O
This	DT	O
strike	NN	B-noun.act
has	VBZ	B-verb.possession
fans	NNS	B-noun.group
of	IN	O
Calcio	NNP	B-noun.group
worried	VBN	B-verb.emotion
....	:	O

@godsgirl8494	USR	O
can	MD	B-verb.change
u	PRP	O
please	VPP	O
follow	VB	B-verb.social
me	PRP	O
?	.	O
you	PRP	O
will	MD	B-verb.communication
make	VB	B-verb.social
my	PRP$	O
day	NN	B-noun.time
&lt;	UH	O
3	UH	O
8	CD	O

Is	VBZ	B-verb.stative
all	DT	O
done	VBN	B-verb.creation
getting	VBG	B-verb.possession
things	NNS	B-noun.group
set	VB	B-verb.creation
up	RP	O
for	IN	O
the	DT	O
Ultimate	NNP	B-noun.communication
Magic	NNP	I-noun.communication
playtest	NN	I-noun.communication
that	WDT	O
starts	VBZ	B-verb.change
on	IN	O
Monday	NNP	B-noun.time
.	.	O
Ca	MD	O
n't	RB	O
wait	VB	B-verb.stative
to	TO	O
see	VB	B-verb.perception
what	WP	O
people	NNS	B-noun.group
think	VBP	B-verb.cognition
.	.	O

Our	PRP	O
Favorite	JJ	O
YouTube	NNP	B-noun.communication
Videos	NNS	I-noun.communication
This	DT	O
Week	NN	B-noun.time
:	:	O
The	DT	O
Drama	NNP	B-noun.communication
Edition	NNP	I-noun.communication
:	:	O
Had	VBD	B-verb.possession
any	DT	O
epic	JJ	O
meltdowns	NNS	B-noun.process
this	DT	O
week	NN	B-noun.time
?	.	O
You	PRP	O
know	VBP	B-verb.cognition
,	,	O
of	IN	O
the	DT	O
cryin	NN	B-verb.body
...	:	O
http://bit.ly/cuy0yt	URL	O

@bakermattbaker	USR	O
im	PRP	O
coming	VBG	B-verb.motion
to	TO	O
see	VB	B-verb.social
you	PRP	O
on	IN	O
wednesday	NNP	B-noun.time
.....	:	O
will	MD	B-verb.communication
you	PRP	O
come	VBP	B-verb.motion
out	RP	O
to	TO	O
the	DT	O
gates	NNS	B-noun.artifact
after	IN	O
,	,	O
me	PRP	O
and	CC	O
my	PRP$	O
mum	NN	B-noun.person
would	MD	O
love	VB	B-verb.emotion
to	TO	O
meet	VB	B-verb.social
you	PRP	O
!!!	.	O
xxxxxxxx	UH	O

Bestfriend	NN	B-noun.person
HouseTonight	NN	B-noun.location
Til	IN	O
Sunday	NNP	B-noun.time
Route	NNP	B-noun.location
66	CD	O
Tomarrow	NN	B-noun.time
Wit	IN	O
The	DT	O
Cuhzans	NNS	B-noun.person
,	,	O
Bestfriend&lt;Ride	NN	B-noun.act
Or	CC	O
Die	VB	B-verb.change
.	.	O
Fuxx	VBN	O
Widd	IN	O
IHT	NNP	B-noun.artifact
MODEL'$$	NN	B-noun.artifact
Repp	NN	O
:)	UH	O

RT	RT	O
@TheOutlawz	USR	O
:	:	O
EVERYBODY	NN	B-noun.group
WHO	WP	I-noun.group
WANT	VBZ	B-verb.stative
A	DT	O
FOLLOW	NN	B-noun.communication
FROM	IN	O
ME	PRP	O
FOR	IN	O
FOLLOW	NN	B-noun.communication
FRIDAY	NNP	I-noun.communication
LET	VB	B-verb.communication
ME	PRP	O
KNOW	VBP	I-verb.communication
!!	.	O
WE	PRP	O
AINT	VBP	B-verb.stative
LIKE	IN	O
THESE	DT	O
HOLLYWOOD	NNP	B-noun.group
AZZ	NN	I-noun.group
RAPPERS	NNS	I-noun.group
WE	PRP	O
FOLLOW	VBP	B-verb.communication
BACK	RB	O
!	.	O

Today	NN	B-noun.time
is	VBZ	B-verb.stative
a	DT	O
new	JJ	O
day	NN	B-noun.state
.	.	O
I	PRP	O
woke	VBD	B-verb.body
up	RP	O
this	DT	O
morning	NN	B-noun.time
from	IN	O
an	DT	O
amazing	JJ	O
weekend	NN	B-noun.time
with	IN	O
friends	NNS	B-noun.person
and	CC	O
I	PRP	O
feel	VBP	B-verb.emotion
great	JJ	O
:)	UH	O
now	RB	O
its	PRP$	O
time	NN	B-noun.event
to	TO	O
step	VB	B-verb.change
my	PRP$	O
tweet	NN	B-noun.act
game	NN	I-noun.act
up	RP	O

RT	RT	O
@DaymiCarolina	USR	O
:	:	O
Yayaayayay	UH	O
kings	NNP	B-noun.group
of	IN	O
leon	NNP	I-noun.group
tonight	NN	B-noun.time
!!!	.	O

RT	RT	O
@SonyElectronics	USR	O
:	:	O
Sony/Bud	NNP	B-noun.event
Light	NNP	I-noun.event
3D	NN	I-noun.event
tailgate	NN	I-noun.event
parties	NNS	I-noun.event
on	IN	O
Saturday	NNP	B-noun.time
-	:	O
Clemson	NNP	B-noun.event
party	NN	I-noun.event
at	IN	O
http://bit.ly/cds8Pd	URL	O
;	:	O
Auburn	NNP	B-noun.event
party	NN	I-noun.event
at	IN	O
http://bit	URL	O
.	.	O
...	:	O

#NFL	HT	B-noun.group
Week	NN	B-noun.time
2	CD	O
picks	NNS	B-noun.communication
blog	NN	B-noun.communication
is	VBZ	B-verb.stative
up	RB	O
on	IN	O
@The_Score	USR	O
website	NN	B-noun.communication
...	:	O
http://blogs.thescore.com/nfl/2010/09/17/pizzolaw2/	URL	O

RT	RT	O
@PeepsMagoo	USR	O
:	:	O
Please	VB	B-verb.social
help	VB	B-verb.social
me	PRP	O
save	VB	B-verb.social
Sunshine	NNP	B-noun.animal
.	.	O
She	PRP	O
is	VBZ	B-verb.stative
scheduled	VBN	B-verb.stative
to	TO	O
be	VB	B-verb.stative
put	VBN	B-verb.contact
down	RP	O
at	IN	O
a	DT	O
Camarillo	NNP	B-noun.location
shelter	NN	I-noun.location
on	IN	O
Jan	NNP	B-noun.time
6	CD	O
http://fragurl.com/5P	URL	O

Monsters	NNPS	B-noun.group
,	,	O
tweet	VB	B-verb.communication
@defpenradio	USR	O
and	CC	O
ask	VB	B-verb.communication
them	PRP	O
when	WRB	O
they	PRP	O
will	MD	O
reveal	VB	B-verb.communication
new	JJ	O
info	NN	B-noun.communication
about	IN	O
#BornThisWay	HT	B-noun.communication
!	.	O

"	''	O
when	WRB	O
ur	PRP	O
feelin	VBG	B-verb.emotion
good	JJ	O
in	IN	O
somebodys	NN	B-noun.person
spot	NN	B-noun.location
gettin	VBG	B-verb.change
hot	JJ	O
dont	VB	O
stop	VB	B-verb.stative
..	:	O
just	RB	O
dont	VB	O
think	VB	B-verb.cognition
im	PRP	O
not	RB	O
..	:	O
cuz	IN	O
im	PRP	O
out	IN	O
gettin	VBG	B-verb.possession
mineS	NNS	B-noun.artifact
"!	.	O
realest	JJS	O
throwback	NN	B-noun.event
of	IN	O
all	DT	O
time	NN	B-noun.time

@InuBoA_Kwon	USR	O
i	PRP	O
told	VBD	B-verb.communication
her	PRP	O
you	PRP	O
r	VBP	O
very	RB	O
lucky	JJ	O
to	TO	O
know	VB	B-verb.cognition
me	PRP	O
in	IN	O
past	JJ	O
year	NN	B-noun.time
ago	RB	O
.	.	O
i	PRP	O
had	VBD	B-verb.possession
1	CD	O
mention	NN	B-noun.communication
from	IN	O
my	PRP$	O
fans	NNS	B-noun.person
she	PRP	O
said	VBD	B-verb.communication
i	PRP	O
same	JJ	O
characters	NNS	B-noun.attribute
as	IN	O
@BoA_1105	USR	O

RT	RT	O
@Kandi	USR	O
:	:	O
the	DT	O
cast	NN	B-noun.group
of	IN	O
Glee	NNP	B-noun.communication
doing	VBG	B-verb.communication
"	''	O
Bills	NNP	B-noun.communication
,	,	O
Bills	NNP	I-noun.communication
,	,	O
Bills	NNP	I-noun.communication
